CARDHLDR,DEFAULT,AGE,ACADMOS,ADEPCNT,MAJORDRG,MINORDRG,OWNRENT,INCOME,SELFEMPL,INCPER,EXP_INC,SPENDING
1,0,41.1666679,175,3,0,0,1,2666.666667,0,11900,0.4330966,1154.924393
0,0,28.416666,24,3,0,1,0,1250,0,3750,0.0008, 
1,0,32.6666679,30,2,0,0,1,3083.333333,0,12333.33301,0.0040689,12.5458336
1,0,39.9166679,24,3,0,0,1,2750,0,8250,0.1258136,345.9874913
1,0,40.1666679,6,0,0,1,1,1125,0,18780,0.0558136,62.790337
1,0,33.4166679,2,3,0,0,1,3000,0,9250,0.0119703,35.9108113
1,1,26.083334,6,0,0,0,0,2333.333333,0,28000,0.0394136,91.9649998
1,0,25.833334,240,0,0,1,0,2550,0,30600,0.0363007,92.5666619
1,0,38.8333321,188,3,0,0,1,2750,0,8250,0.0241158,66.3183345
1,0,30.666666,24,1,0,0,0,2191.666667,0,14000,0.1418118,310.8041689
0,0,27.833334,5,1,0,0,0,3750,0,26500,0.0002264, 
1,0,61.9166679,108,0,0,0,1,2300,0,64800,0.0119279,27.4342426
1,0,53.75,180,0,0,0,1,3500,0,42000,0.0090476,31.6666667
1,0,30.25,4,2,0,0,0,3666.666667,0,14666.66699,0.0887586,325.4483193
1,0,22.666666,6,0,0,0,0,1250,0,15000,0.10572,132.1499981
1,0,45.3333321,120,3,0,0,1,3333.333333,0,10000,0.0399722,133.2408314
1,0,38.3333321,132,3,0,0,1,2666.666667,0,8000,0.1320809,352.2158066
1,0,37.0833321,24,3,0,0,1,5000,0,17500,0.1540159,770.07927
1,0,38.4166679,17,3,0,0,1,3750,0,11250,0.0898531,336.9491547
1,0,49,41,1,0,0,0,3166.666667,0,20000,0.012125,38.3958345
1,0,23.833334,214,0,0,0,0,1916.666667,0,23000,0.0229478,43.9833322
0,0,28.75,16,0,0,0,0,1500,0,22000,0.0005455, 
1,0,48.4166679,42,0,0,0,0,2500,0,30000,0.0315863,78.9658353
1,1,31.583334,36,3,0,0,0,3583.333333,0,12250,0.0370702,132.8348961
1,0,33.5,66,1,2,0,0,2812.333333,0,16874,0.1758282,494.4875178
1,0,40,132,4,0,0,1,2916.666667,0,8200,0.1587939,463.1488646
1,0,23.916666,252,0,0,0,0,1500,0,25500,0.1458271,218.7405825
0,0,25.583334,48,1,0,0,0,2000,0,12000,0.0005, 
1,0,44.3333321,150,2,0,0,1,3000,0,12700,0.0177953,53.3858277
0,0,30.083334,12,2,0,1,0,2500,0,10400,0.0003846, 
1,0,42.6666679,96,3,0,0,1,1741.666667,1,6475,0.0314838,54.8342577
0,0,46.5833321,36,2,2,3,1,2750,0,17666.66602,0.0002264, 
0,0,32.8333321,73,3,0,0,0,1916.666667,0,7000,0.0004286, 
1,0,30.833334,11,1,0,0,0,1750,0,10500,0.0790233,138.29083
1,0,24.833334,24,0,0,0,0,1666.666667,0,20000,0.5947995,991.332531
0,0,29.333334,36,3,1,0,1,3000,1,9000,0.0003333, 
0,0,30.75,12,0,3,1,1,2000,0,24000,0.0005, 
0,0,28.333334,4,2,6,1,0,1833.333333,0,7333.333496,0.0005455, 
1,0,45.8333321,64,3,1,3,1,4250,0,12750,0.0525467,223.3233266
1,0,24.583334,4,0,0,1,0,2083.333333,0,25200,0.0585738,122.0287678
0,0,53.3333321,60,2,5,0,1,1500,0,7166.666504,0.0005581, 
0,0,39.5833321,12,3,1,0,0,2833.333333,0,8500,0.0003529, 
1,0,36.75,108,3,1,0,1,2750,0,8250,0.0332018,91.3049877
1,0,39.25,132,2,0,0,1,3583.333333,1,14333.33301,0.1708567,612.2366662
0,0,34.25,50,0,15,1,0,2083.333333,0,28000,0.0004286, 
1,1,37.8333321,10,2,0,0,1,1416.666667,0,8051.666504,0.0416725,59.0360863
0,0,61.9166679,109,3,2,0,0,2083.333333,0,6250,0.00048, 
1,0,29.416666,90,3,2,1,1,1750,0,5250,0.0722971,126.5199967
0,0,47.75,12,4,0,0,1,2250,0,6400,0.000375, 
1,1,40.6666679,20,0,1,0,1,1750,0,21000,0.076619,134.0833269
1,0,30.5,24,0,0,0,0,2333.333333,0,28000,0.2809457,655.5400093
1,0,43.25,24,2,1,1,1,7500,0,30000,0.0585449,439.0866961
1,0,52.6666679,220,1,0,0,1,2500,0,15000,0.039573,98.9325065
0,0,42.25,24,0,0,0,0,1250,0,15000,0.0008, 
1,0,44.9166679,6,0,0,0,1,3791.666667,0,45500,0.0133624,50.6658311
1,0,36.75,12,3,0,0,1,2500,0,7800,0.0303381,75.8453505
1,0,29.833334,51,1,0,0,1,2500,0,15000,0.1059863,264.965836
1,0,45.75,12,3,0,0,1,3666.666667,0,11000,0.0048636,17.8333341
1,0,30.166666,40,2,0,0,1,2583.333333,0,10333.33301,0.1816442,469.24752
1,0,40,48,2,0,0,1,3333.333333,0,13333.33301,0.0594917,198.3058328
1,0,42.8333321,54,0,0,0,1,3333.333333,0,40000,0.796134,2653.779984
1,0,30.833334,36,3,0,0,0,2483.333333,0,7450,0.0437433,108.6291702
0,0,28.083334,40,0,1,1,0,2891.166667,0,34694,0.0003459, 
1,0,45.5833321,4,0,0,0,1,3333.333333,0,40000,0.0248945,82.9816672
0,0,41.5833321,53,4,0,0,1,2500,0,12400,0.0001935, 
1,0,24.5,13,2,0,0,1,2250,0,9000,0.0366274,82.4116683
1,0,40.75,66,2,1,0,1,7500,0,30000,0.0610232,457.6741531
1,0,30,49,0,0,0,1,2816.666667,0,34800,0.0475417,133.9090281
1,0,35.5833321,19,1,0,0,1,2083.333333,0,12500,0.0288948,60.1975014
1,0,35,18,0,0,0,1,2250,0,30600,0.0379343,85.3522075
1,0,28,12,1,0,0,0,1324.25,0,10383,0.1737557,230.0959336
1,0,35.9166679,54,3,0,1,1,2333.333333,0,8250,0.1755597,409.6392641
1,0,22.25,6,1,0,0,1,2166.666667,0,14000,0.2532993,548.8151411
0,0,24.416666,6,0,0,0,0,1250,0,15000,0.0008, 
0,0,37.1666679,52,2,0,0,0,1528.25,0,6113,0.0006543, 
1,0,33.4166679,27,0,0,0,0,2083.333333,0,25000,0.0099656,20.7616657
1,1,22,21,2,0,0,0,1300,0,10968.33301,0.0175657,22.8354357
1,0,32.0833321,24,2,0,1,1,3083.333333,0,12333.33301,0.1100597,339.3508364
1,0,23.416666,4,0,0,0,0,2291.666667,0,27500,0.3854215,883.2575008
1,0,34.1666679,17,3,0,2,1,3000,0,10000,0.057377,172.1309982
1,0,27.75,60,0,0,1,1,2083.333333,0,25000,0.0632416,131.7533354
1,0,22.583334,27,0,0,0,0,1941.666667,0,23300,0.557403,1082.290764
1,0,31.583334,48,0,1,1,1,3583.333333,0,53000,0.1103221,395.3207619
1,0,29,24,0,0,0,0,2250,0,27000,0.0004444,1
1,0,49.5,16,0,0,0,1,1408.333333,1,16900,0.0230769,32.5000007
1,0,30.166666,26,1,0,1,1,2875,0,17250,0.1535696,441.5124971
0,0,29.333334,10,1,0,0,0,1666.666667,0,10000,0.0006, 
0,0,33.3333321,40,1,6,4,0,3750,0,22500,0.0002667, 
1,1,24.166666,5,0,0,0,0,1916.666667,0,23000,0.0005217,1
1,0,24.583334,6,0,0,2,0,1775,0,21300,0.1634216,290.0733419
1,0,24.083334,8,0,0,0,0,1833.333333,0,22000,0.1180295,216.3875078
1,0,28.333334,49,1,0,0,1,3250,0,19500,0.0436477,141.8549977
0,0,24.5,114,2,8,1,0,1416.666667,0,7166.666504,0.0005581, 
0,0,24.583334,13,0,0,1,0,1833.333333,0,23800,0.0005042, 
1,0,64.1666641,410,1,0,0,1,2350,0,29100,0.0305089,71.6959983
1,0,38,96,1,0,0,1,4014,0,24084,0.0146462,58.7899982
1,0,41.75,21,3,0,2,1,7250,0,21750,0.0741168,537.3466648
0,0,21.083334,24,0,1,0,0,1583.333333,0,27000,0.0004444, 
1,0,22.833334,27,0,0,0,0,1950,0,23400,0.0399415,77.8858323
1,0,42.5833321,18,3,0,0,0,1750,0,5250,0.5766928,1009.212434
0,0,35.9166679,24,2,6,0,0,2166.666667,0,8666.666992,0.0004615, 
1,0,31.666666,51,1,0,0,0,2041.666667,0,12250,0.100998,206.2041573
1,0,22.833334,4,0,0,0,0,1791.666667,0,21500,0.3034419,543.6666521
1,0,26.25,26,1,1,2,1,3166.666667,0,19000,0.1072,339.4666562
1,0,23.25,150,0,0,1,0,2250,0,27000,0.1137219,255.8741737
1,0,61.1666679,312,2,0,0,1,4333.333333,0,34333.33203,0.0846312,366.7350262
1,0,53.9166679,348,1,0,0,1,3666.666667,0,22000,0.0015,5.5
1,0,37.25,48,7,1,0,1,5000,0,7500,0.0255423,127.7116686
0,0,27.166666,34,2,5,0,0,1500,0,6000,0.0006667, 
1,0,25.25,12,3,0,0,1,2250,0,8250,0.0270452,60.8515902
1,0,22.166666,9,0,0,0,0,2000,0,24000,0.0005,1
1,0,31.333334,17,2,0,0,0,2666.666667,0,10666.66699,0.0411347,109.692504
1,0,28.75,26,0,0,0,1,1256.666667,0,15080,0.1220477,153.3733325
1,0,32.1666679,33,1,0,0,1,6541.666667,0,39250,0.0226132,147.9283419
1,0,37,30,3,0,0,1,4500,0,13500,0.0213481,96.0666686
1,0,32,9,2,0,0,0,4166.666667,0,17333.33398,0.0454721,189.467147
1,0,32.6666679,32,1,0,0,1,3041.666667,0,18250,0.5383649,1637.526713
1,0,32.0833321,28,0,0,0,1,2608.333333,0,41300,0.0153073,39.926448
1,0,22.583334,12,0,0,0,0,3037.5,0,36450,0.1060645,322.1708234
1,0,29.416666,49,4,0,0,1,2166.666667,0,5200,0.16857,365.2350257
1,0,38.6666679,60,5,0,0,1,2916.666667,0,9166.666992,0.2690953,784.8612095
1,0,35.3333321,7,0,0,0,0,3033.333333,1,38500,0.0160714,48.7500027
1,1,23.75,5,0,0,0,0,1625,0,19500,0.1016923,165.249994
0,0,47.5833321,6,0,0,0,0,1575.416667,0,18905,0.0006348, 
1,0,24.083334,12,0,0,0,0,1750,0,21000,0.0005714,1
1,0,24.083334,12,0,0,0,0,1875,0,22500,0.0604729,113.3866631
1,0,30.583334,57,5,0,0,0,2916.666667,0,5833.333496,0.0393054,114.6408372
1,0,37.25,25,1,0,0,1,2916.666667,0,17500,0.18914,551.6583535
1,0,34.0833321,12,3,0,0,0,2083.333333,1,6625,0.0004528,0.9433962
0,0,19.25,27,0,0,0,0,1833.333333,0,22000,0.0005455, 
1,0,24.25,64,2,0,0,0,1000,0,14000,0.0321367,32.1366675
1,0,40.6666679,144,0,0,0,1,3975,0,47700,0.0031461,12.505833
0,0,41.9166679,36,1,6,0,0,4166.666667,0,25000,0.00024, 
0,0,22.583334,30,0,0,0,0,1560.5,0,18726,0.0006408, 
1,0,34.75,71,3,1,0,1,1541.666667,0,7916.5,0.0427323,65.878914
1,0,38.8333321,138,2,0,0,1,2000,0,8000,0.05357,107.1399972
1,0,39.0833321,24,0,0,2,1,3500,0,42000,0.0065545,22.9408338
0,0,43.25,144,4,10,0,1,4166.666667,1,10000,0.00024, 
0,0,37.3333321,60,1,0,0,1,1916.666667,0,12700,0.0004724, 
1,0,23.583334,219,0,0,0,0,1574.833333,0,18898,0.006932,10.9166665
1,0,27.5,33,0,0,0,0,2333.333333,0,38000,0.2277692,531.4614922
1,0,35,6,0,0,0,1,2000,0,25000,0.1517832,303.5663962
1,0,41.0833321,2,4,0,0,1,3166.666667,0,11800,0.168658,534.0835353
1,0,25.333334,6,0,0,0,0,1958.333333,0,23500,0.1907481,373.5483537
1,0,28.666666,14,0,0,0,1,2975,0,35700,0.0244538,72.7500001
1,0,32.0833321,52,2,0,1,1,3000,0,12000,0.14924,447.7200061
1,0,24.75,24,1,0,0,1,1666.666667,1,10000,0.0549975,91.6625001
1,0,26.5,12,0,0,0,1,2166.666667,0,26000,0.1106477,239.7366688
1,0,25.416666,38,0,0,0,0,1265.75,0,15189,0.1167898,147.8266742
0,0,20.75,15,2,1,1,0,2500,0,11333.33301,0.0003529, 
1,0,43.9166679,22,1,0,1,1,3505.75,0,21034.5,0.1021111,357.9758623
1,0,27.833334,2,1,0,0,0,1666.666667,0,10000,0.1261115,210.1858209
1,0,40.5833321,36,2,0,0,1,4583.333333,1,21666.66602,0.3185737,1460.129383
1,0,61.1666679,6,2,0,0,1,4166.666667,0,16666.66602,0.0457034,190.430833
1,0,26.25,252,0,1,0,0,2333.333333,0,28000,0.6136622,1431.878428
1,0,24.916666,14,0,0,1,1,2500,0,30000,0.0995473,248.868335
1,0,23.833334,6,3,0,0,0,2600,0,8520,0.0148195,38.5308091
1,0,57.0833321,222,0,0,0,1,2466.666667,0,29600,0.0022297,5.4999998
1,0,29.583334,126,0,0,0,1,1000,0,30000,0.0004,0.4
1,0,30.75,6,0,0,0,0,1750,0,22500,0.0147369,25.7895556
1,0,43.25,96,2,0,0,1,4000,1,16400,0.0066057,26.4227651
1,0,44.0833321,120,2,0,0,1,3333.333333,1,13333.33301,0.0201198,67.0658362
1,1,20.916666,91,1,0,0,0,2416.666667,0,14500,0.2412569,583.0374906
1,1,40.5,6,0,0,0,1,2266.666667,0,32700,0.000367,0.8318043
1,0,26,8,0,0,0,0,1625,0,19500,0.17316,281.3850027
1,0,44.3333321,146,0,2,0,1,1459.416667,0,17813,0.0199714,29.1465485
1,1,46.1666679,144,1,0,0,1,2500,0,19500,0.0003077,0.7692308
1,0,22.833334,12,2,0,0,1,1833.333333,0,10666.66699,0.02466,45.2100011
1,0,45,15,2,0,0,0,2458.333333,0,16833.33398,0.0228612,56.2004212
1,0,45.0833321,84,1,0,0,0,2083.333333,0,12500,0.1217824,253.7133327
1,0,25,9,1,0,0,0,1255,0,10962.5,0.1110262,139.3379248
1,0,41.6666679,12,3,0,0,1,3333.333333,0,10000,0.2343107,781.0358206
0,0,30.833334,66,1,0,0,1,2291.666667,0,13750,0.0004364, 
1,0,61.0833321,12,0,0,0,1,1000,1,53726,0.0495788,49.5787859
1,0,20.333334,68,0,0,0,1,1666.666667,0,25000,0.0870496,145.08266
1,0,26,30,0,0,0,0,1600,0,19200,0.0158526,25.3641665
1,0,41.9166679,96,3,0,1,1,2916.666667,0,8750,0.0780594,227.67333
1,0,40.6666679,36,2,0,4,0,2270.5,0,9082,0.1966153,446.4149903
0,0,33.5833321,14,1,0,0,0,1602,0,15612,0.0003843, 
0,0,29.083334,36,1,0,1,1,1583.333333,0,9500,0.0006316, 
1,0,31.666666,3,3,0,2,0,2303.583333,0,7177,0.048784,112.3779211
1,0,40.0833321,34,1,0,0,1,1200,0,10200,0.0457838,54.9405858
1,0,24.333334,30,0,0,0,0,1291.666667,0,15500,0.1216755,157.1641667
1,0,30.25,54,0,0,0,1,1250,0,25000,0.1221444,152.6805013
1,0,27.666666,19,1,0,0,0,2416.666667,0,14500,0.1405324,339.6199768
0,0,67.6666641,36,2,1,0,1,1500.583333,0,6002.333496,0.0006664, 
1,0,27.083334,48,2,0,0,1,2916.666667,0,11666.66699,0.0563909,164.4733284
1,1,32.3333321,34,1,0,0,1,2416.666667,0,14500,0.0737921,178.3308362
1,0,33.25,87,0,0,1,1,4083.333333,0,49000,0.0080971,33.0633336
1,0,29.333334,30,0,0,0,0,2250,0,27000,0.61489,1383.502454
1,0,28.833334,3,0,1,0,0,1833.333333,0,22000,0.1790614,328.2791749
0,0,30.583334,9,0,3,2,1,2791.666667,0,33500,0.0003582, 
1,0,33.5,101,0,1,4,1,2833.333333,0,34000,0.1579529,447.5333144
1,0,30.416666,24,0,0,0,0,1750,0,21000,0.59083,1033.952445
1,0,44.5833321,57,1,1,0,1,2666.666667,0,16000,0.1264319,337.1516466
1,0,28.75,60,0,0,0,0,1291.666667,0,15500,0.016449,21.2466668
0,0,51,36,0,1,0,0,1750,0,23000,0.0005217, 
0,0,28.833334,8,0,0,0,0,1583.333333,1,19000,0.0006316, 
1,0,37.75,51,0,0,0,0,1400,0,16800,0.0090143,12.6200005
0,0,34.6666679,33,2,0,0,1,1213.333333,0,5853.333496,0.0006834, 
0,0,50.3333321,107,0,5,0,0,2583.333333,0,31000,0.0003871, 
0,0,24.833334,43,0,0,0,1,1993.333333,0,23920,0.0005017, 
0,0,40.8333321,38,0,0,0,0,1166.666667,0,36000,0.0003333, 
1,0,25.083334,12,0,0,0,0,2333.333333,0,28000,0.4117554,960.7624908
1,0,30.583334,10,0,0,1,0,2000,0,24000,0.0968071,193.61417
1,0,26.5,9,0,0,0,0,3250,0,39000,0.0521859,169.6041767
1,0,20.833334,5,0,0,0,0,1500,0,18000,0.5535178,830.2767277
1,0,27.083334,2,1,0,2,0,1500,0,9000,0.0790517,118.5774989
1,0,31.166666,180,0,0,1,0,2508.333333,0,30100,0.2631824,660.1491908
1,0,25.416666,39,0,0,0,0,1250,0,15000,0.1218333,152.2916649
0,0,31.75,10,4,0,0,0,1400,0,3360,0.0007143, 
1,0,34.9166679,17,1,0,0,0,1833.333333,0,11000,0.003,5.5
1,1,24,13,0,0,0,0,1333.333333,0,16000,0.2116287,282.1716666
1,0,45.9166679,24,2,0,0,1,3333.333333,0,13333.33301,0.0342142,114.0474901
1,1,26.833334,30,2,0,2,0,1750,0,7000,0.0005714,1
1,0,60.75,120,0,0,0,1,2500,1,30000,0.117342,293.3550067
1,0,39.25,38,0,0,0,0,3000,0,36000,0.1064717,319.4149956
0,0,28.416666,24,0,0,0,0,1166.666667,0,19800,0.0006061, 
1,1,23.083334,50,1,0,0,0,2000,0,12000,0.066625,133.2499981
1,0,42.8333321,187,3,0,2,1,2916.666667,0,12750,0.0506127,147.6205032
1,0,28.083334,15,0,0,1,0,3333.333333,0,40000,0.0375047,125.015825
1,0,88.3333359,182,2,0,0,1,2887.75,0,11551,0.0885389,255.6783376
0,0,35.0833321,13,4,22,2,1,1458.333333,0,3900,0.0006154, 
1,1,22.333334,30,0,0,0,0,1666.666667,0,25000,0.0387736,64.6226667
1,0,22.166666,6,0,0,0,1,1829.166667,0,34730,0.0405854,74.2374107
0,0,24.75,24,4,10,0,0,2083.333333,0,5000,0.00048, 
1,0,29.5,56,0,1,0,1,2178.5,0,26142,0.0275832,60.0900023
1,0,34.1666679,12,2,0,0,1,2083.333333,0,16666.66602,0.0256594,53.4570854
0,0,33.5833321,36,3,0,0,0,1500,0,6375,0.0004706, 
1,0,31.833334,96,1,0,0,1,2083.333333,0,12500,0.184782,384.9624967
0,0,30.583334,6,1,1,0,0,1250,0,9375,0.00064, 
1,0,23.416666,24,1,0,0,0,2083.333333,0,12500,0.0786596,163.8741698
1,0,23.166666,9,2,0,0,0,1250,0,5000,0.1373067,171.6333255
1,0,23.75,24,1,0,0,0,1833.333333,0,11000,0.0605868,111.0758322
0,0,23.5,113,0,3,1,1,1333.333333,0,16000,0.00075, 
1,0,38.0833321,33,4,0,0,1,7916.666667,0,19000,0.0042691,33.7966677
1,0,30.666666,24,1,0,0,1,2083.333333,0,12500,0.0611788,127.4558327
1,1,37,36,4,0,0,1,2100,0,7920,0.0100505,21.1060613
1,0,23.916666,9,0,0,0,0,1666.666667,0,20000,0.100191,166.9849952
1,0,26.916666,22,0,0,0,0,1666.666667,0,20000,0.0513085,85.5141692
0,0,50.3333321,84,1,0,1,1,6250,1,37500,0.00016, 
1,0,34.75,76,4,0,0,0,2000,1,4800,0.0909142,181.8283349
0,0,63.1666679,144,0,0,3,0,538.1666667,0,19406,0.0006184, 
1,0,50.4166679,6,1,0,0,1,7083.333333,0,50000,0.1189888,842.8373126
1,0,29.333334,30,2,0,1,1,3333.333333,0,20000,0.3171135,1057.045062
1,0,41.5,148,4,0,0,1,4400,0,10560,0.0241881,106.4274982
1,0,28.416666,24,1,0,0,1,2666.666667,0,16000,0.0423909,113.0425036
1,1,46.9166679,72,1,1,1,1,3500,0,21000,0.1711931,599.1758779
1,0,34.1666679,86,3,0,0,1,3250,0,9750,0.0329364,107.0433296
0,0,21.833334,14,0,0,0,0,1352,0,16224,0.0007396, 
1,0,55.6666679,24,3,0,1,0,2916.666667,0,15000,0.0466932,136.1883975
1,0,35.9166679,8,3,0,0,1,3466.666667,0,10400,0.2078377,720.5041846
1,0,49.25,210,4,2,1,1,2708.333333,0,10500,0.0145143,39.3095248
1,0,42.75,182,1,0,0,1,2833.333333,0,17000,0.029855,84.5891663
1,0,49.4166679,147,2,0,0,1,3333.333333,0,13333.33301,0.00235,7.8333332
0,0,27.75,25,0,0,3,0,1083.333333,0,39000,0.0003077, 
1,0,23.583334,8,2,0,0,0,2333.333333,0,9333.333008,0.1116639,260.5491703
1,0,42.25,36,2,0,0,0,1750,0,7000,0.1156929,202.4624944
1,0,28,12,1,0,1,1,2583.333333,0,15500,0.0650197,167.9674927
1,0,44.4166679,6,1,0,0,1,1666.666667,0,10000,0.0700845,116.8074956
1,0,36.9166679,60,3,0,0,1,6058.333333,0,18175,0.0036754,22.266666
1,0,35.1666679,45,0,0,0,1,2108.333333,0,25300,0.0502067,105.8524952
1,0,34.8333321,12,6,0,0,0,2500,0,4285.714356,0.126377,315.9425035
0,0,28.166666,40,2,3,2,1,1500,0,6000,0.0006667, 
0,0,41.0833321,120,1,3,1,1,1625.833333,0,9755,0.0006151, 
0,0,52,24,2,7,0,0,3333.333333,0,13333.33301,0.0003, 
1,0,40.0833321,62,1,1,2,1,3958.333333,0,23750,0.0787246,311.6183278
1,1,47.6666679,204,1,0,2,1,1000,0,9437.5,0.037716,37.7160273
1,0,43.1666679,173,3,0,0,1,2333.333333,0,7000,0.0069286,16.1666668
0,0,24.166666,120,1,8,0,0,1200,0,9000,0.0006667, 
1,1,31,70,0,0,0,1,2916.666667,1,35000,0.0113429,33.083333
0,0,32.6666679,4,1,0,0,0,2916.666667,0,17500,0.0003429, 
1,0,58.75,216,4,0,0,1,8333.25,0,19999.80078,0.1159219,966.00586
1,0,45.75,46,4,0,0,1,3541.666667,0,8500,0.0097176,34.4166664
1,0,44.5,28,4,0,0,1,3333.333333,0,16000,0.0614548,204.8491687
0,0,26.666666,3,1,1,1,0,1016.666667,0,9850,0.0006091, 
1,0,38.5833321,51,0,0,0,1,2166.666667,0,26000,0.0793973,172.0275121
1,0,29.333334,10,1,0,0,0,1126.083333,0,9006.5,0.0006662,0.7501804
1,0,51.5,12,1,0,0,1,4583.333333,0,27500,0.0473264,216.9124999
1,0,42.0833321,40,1,0,1,0,1916.666667,0,11500,0.0549874,105.3924967
0,0,22.583334,6,0,0,0,0,1500,0,18000,0.0006667, 
1,0,29,12,0,0,0,0,3458.333333,0,41500,0.0256482,88.7000023
0,0,34.3333321,60,4,0,0,1,8333.25,0,19999.80078,0.00012, 
0,0,31.666666,16,1,5,2,0,2250,0,26000,0.0002308, 
1,0,22.416666,3,0,0,0,0,1500,0,18000,0.0635417,95.3124985
1,1,27.166666,144,0,0,0,0,1500,0,18000,0.0541667,81.2500007
1,0,39.9166679,38,1,0,1,0,2750,0,16500,0.0118864,32.6875006
0,0,19.333334,54,1,0,0,1,1333.333333,0,23460,0.0002558, 
1,0,55.4166679,27,1,0,0,1,3333.333333,0,20000,0.0551848,183.9491725
1,0,41.5,240,2,0,1,1,1458.333333,0,5833.333496,0.047484,69.2475044
1,0,48.9166679,14,2,0,0,0,2054,0,8216,0.1525986,313.4375032
1,0,47.1666679,39,2,0,0,1,4333.333333,0,17333.33398,0.1466198,635.3525172
1,0,26.5,60,2,0,0,1,2916.666667,0,11666.66699,0.0031429,9.1666669
0,0,25.583334,14,1,0,0,0,1750,0,10500,0.0005714, 
1,0,45.5833321,130,0,0,0,1,1833.333333,0,22000,0.0577291,105.8366677
1,0,26.666666,15,1,0,0,1,2875,0,26000,0.052415,150.6931311
1,0,32.1666679,6,2,0,0,1,2333.333333,0,9333.333008,0.1268925,296.0825165
1,0,26.166666,52,1,0,0,1,2316.666667,0,14650,0.0339123,78.5634629
1,0,48.8333321,32,2,0,0,1,1500,1,7666.666504,0.0110139,16.5208695
0,0,43.9166679,12,1,0,0,1,2500,0,20000,0.0003, 
0,0,32.5,74,1,0,0,1,3333.333333,1,20000,0.0003, 
1,0,19.75,11,0,0,0,0,916.6666667,0,33000,0.0754579,69.1697219
1,0,25.75,120,0,0,1,0,1666.666667,0,20000,0.137699,229.4983218
1,0,28.166666,11,0,0,1,0,2191.666667,0,26300,0.0413589,90.6450027
1,1,35.8333321,37,1,1,0,0,1833.333333,1,12000,0.0235946,43.2567379
0,0,46.1666679,12,1,3,0,0,1000,0,14400,0.0004167, 
0,0,34.4166679,24,4,14,2,1,2500,0,7500,0.00032, 
1,0,32,6,0,0,0,0,2866.666667,0,34400,0.2406175,689.7700349
1,0,36,12,0,0,0,1,2916.666667,0,40000,0.0920405,268.4514628
1,0,25,88,2,0,0,0,1500,0,6000,0.1079205,161.8808247
1,0,34.5833321,192,2,0,0,1,1458.333333,0,7833.333496,0.0871783,127.135017
1,0,30.916666,12,0,0,0,0,2416.666667,0,29000,0.0825793,199.5666592
1,0,47.3333321,35,1,0,1,1,3958.333333,0,23750,0.1395406,552.3483176
1,0,42.6666679,132,2,0,0,1,5166.666667,0,20666.66602,0.0061452,31.7499991
1,0,26.416666,64,0,0,0,1,2000,0,24000,0.0022812,4.5624999
0,0,32.8333321,84,0,0,0,1,1333.333333,0,18575,0.000646, 
1,0,29.666666,18,1,0,0,1,1750,0,10500,0.2070786,362.3874821
1,0,22.583334,9,0,0,0,0,1833.333333,0,22000,0.0766177,140.4658432
1,0,25.5,26,0,1,0,0,1416.666667,0,17000,0.03595,50.9291685
1,0,39.1666679,24,0,0,0,0,2083.333333,0,25000,0.0582908,121.4391707
0,0,28.5,0,3,1,0,0,1666.666667,0,5000,0.0006, 
0,0,33.25,36,1,4,0,1,1916.666667,0,11500,0.0005217, 
0,0,34.5833321,48,4,3,1,0,1250,0,3000,0.0008, 
0,0,38.0833321,72,3,0,0,1,5000,0,15000,0.0002, 
1,0,39.8333321,108,0,0,0,1,1750,0,21000,0.0041405,7.2458334
1,0,27.416666,13,0,0,0,0,1833.333333,0,22000,0.0287159,52.6458323
1,0,27.5,44,0,0,0,0,1400,0,16800,0.0383839,53.7374981
1,0,43.75,12,0,1,0,0,1750,0,21000,0.017619,30.8333328
1,0,42.9166679,4,2,0,0,1,1250,0,8433.333008,0.0479735,59.9668967
1,0,35.5833321,85,4,2,0,1,2916.666667,0,7400,0.0025946,7.5675676
1,1,37.4166679,24,2,0,0,0,3333.333333,1,20000,0.0346167,115.3888926
1,0,49.9166679,72,0,0,0,1,2750,0,51000,0.0130698,35.9419605
0,0,47.6666679,102,1,5,2,1,2083.333333,0,20625,0.0002909, 
1,0,58.75,130,1,0,0,1,3125,0,26500,0.0678272,211.9599143
1,1,44.9166679,148,2,1,1,1,3833.333333,0,19333.33398,0.0363574,139.3700869
1,0,50.3333321,9,2,0,0,1,3750,0,15000,0.0132404,49.6516668
1,0,30.583334,6,0,0,0,0,1500,0,18000,0.0198994,29.849167
1,0,47.5,20,4,0,0,1,1714.5,0,4114.799805,0.0069991,12
1,0,54.3333321,240,1,1,0,1,2733.333333,0,18200,0.0032692,8.9358973
1,0,33.5,18,0,0,1,0,2083.333333,0,27000,0.0087833,18.2986104
1,0,27.916666,27,2,0,0,0,1750,0,8200,0.0425919,74.5357722
0,0,25,13,0,0,0,0,1302.083333,0,16825,0.0007132, 
0,0,38.4166679,6,1,0,0,0,1066.666667,0,9025,0.0006648, 
1,0,43.6666679,30,0,0,0,0,2500,0,30000,0.171215,428.0374944
1,0,30.25,78,0,0,0,1,2000,0,31500,0.2750533,550.1066446
1,0,47,14,1,1,0,0,2000,0,12000,0.1099258,219.8516577
1,0,40.25,34,4,0,1,1,3083.333333,0,7800,0.217532,670.723786
1,0,27.25,16,0,0,0,0,1120,0,32640,0.024829,27.8085282
1,0,30.75,14,0,0,1,0,2496.583333,0,29959,0.1993855,497.7825012
